timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1718097210657,956,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-7,text,true,,1142,164,20,20,http://192.168.196.143:3000/title_basics?title=We%20Are%20Boats&page=1,956,0,0
1718097211119,526,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,10810,162,20,20,http://192.168.196.143:3000/title_basics?title=Black%20Mirror&page=1,522,0,0
1718097209137,2524,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-9,text,true,,1379,172,20,20,http://192.168.196.143:3000/title_basics?title=The%20Devil%20Conspiracy&page=1,2524,0,0
1718097208956,2705,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,2067,166,20,20,http://192.168.196.143:3000/title_basics?title=Little%20Manhattan&page=1,2705,0,0
1718097209087,2577,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,2915,181,20,20,http://192.168.196.143:3000/title_basics?title=Die%20Hard%20with%20a%20Vengeance&page=1,2577,0,0
1718097211744,204,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,5710,172,20,20,http://192.168.196.143:3000/title_basics?title=Back%20to%20the%20Future&page=1,202,0,0
1718097211974,164,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,5238,155,20,20,http://192.168.196.143:3000/title_basics?title=College&page=1,163,0,0
1718097212014,240,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-13,text,true,,5358,152,20,20,http://192.168.196.143:3000/title_basics?title=Mimi&page=1,240,0,0
1718097211529,753,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,4591,208,20,20,http://192.168.196.143:3000/title_basics?title=Star%20Wars:%20Episode%20III%20-%20Revenge%20of%20the%20Sith&page=1,752,0,0
1718097212036,322,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,7643,162,20,20,http://192.168.196.143:3000/title_basics?title=Original%20Sin&page=1,320,0,0
1718097211929,475,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-12,text,true,,6393,160,20,20,http://192.168.196.143:3000/title_basics?title=Ghost%20Ship&page=1,472,0,0
1718097211323,1134,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-19,text,true,,1784,180,20,20,http://192.168.196.143:3000/title_basics?title=The%20Secret%20in%20Their%20Eyes&page=1,1134,0,0
1718097211645,814,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,5252,180,20,20,http://192.168.196.143:3000/title_basics?title=The%20Huntsman:%20Winter's%20War&page=1,813,0,0
1718097212018,463,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-7,text,true,,6293,153,20,20,http://192.168.196.143:3000/title_basics?title=Tenet&page=1,462,0,0
1718097211673,849,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-20,text,true,,6232,158,20,20,http://192.168.196.143:3000/title_basics?title=Diabolique&page=1,849,0,0
1718097211848,678,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,6310,168,20,20,http://192.168.196.143:3000/title_basics?title=Now%20You%20See%20Me&page=1,676,0,0
1718097210226,2422,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,4593,208,20,20,http://192.168.196.143:3000/title_basics?title=Star%20Wars:%20Episode%20III%20-%20Revenge%20of%20the%20Sith&page=1,2422,0,0
1718097212344,357,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,5635,163,20,20,http://192.168.196.143:3000/title_basics?title=The%20Wolverine&page=1,356,0,0
1718097210317,2399,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-11,text,true,,2306,174,20,20,http://192.168.196.143:3000/title_basics?title=Green%20Street%20Hooligans&page=1,2399,0,0
1718097212680,188,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,4476,152,20,20,http://192.168.196.143:3000/title_basics?title=Aqua&page=1,187,0,0
1718097210776,2116,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,1149,161,20,20,http://192.168.196.143:3000/title_basics?title=The%20Unsaved&page=1,2116,0,0
1718097210971,2150,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,4068,204,20,20,http://192.168.196.143:3000/title_basics?title=Star%20Wars:%20Episode%20VII%20-%20The%20Force%20Awakens&page=1,2150,0,0
1718097212876,269,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-19,text,true,,6067,160,20,20,http://192.168.196.143:3000/title_basics?title=Game%20Night&page=1,268,0,0
1718097212868,305,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,6434,154,20,20,http://192.168.196.143:3000/title_basics?title=Ringer&page=1,303,0,0
1718097212526,718,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,3643,168,20,20,http://192.168.196.143:3000/title_basics?title=The%20Seventh%20Seal&page=1,718,0,0
1718097213044,220,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,5088,152,20,20,http://192.168.196.143:3000/title_basics?title=Aqua&page=1,218,0,42
1718097212654,748,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-13,text,true,,1545,172,20,20,http://192.168.196.143:3000/title_basics?title=The%20Hotel%20Inspectors&page=1,748,0,0
1718097212943,465,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,6489,168,20,20,http://192.168.196.143:3000/title_basics?title=No%20Time%20to%20Die&page=1,463,0,0
1718097213255,184,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,7020,159,20,20,http://192.168.196.143:3000/title_basics?title=Episode%203&page=1,182,0,0
1718097211811,1713,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,6491,168,20,20,http://192.168.196.143:3000/title_basics?title=Any%20Given%20Sunday&page=1,1711,0,0
1718097212758,821,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,2164,197,20,20,http://192.168.196.143:3000/title_basics?title=The%20Santa%20Clause%203:%20The%20Escape%20Clause&page=1,821,0,0
1718097213545,299,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,6530,155,20,20,http://192.168.196.143:3000/title_basics?title=Aladdin&page=1,298,0,0
1718097213681,260,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,4115,159,20,20,http://192.168.196.143:3000/title_basics?title=Episode%203&page=1,260,0,0
1718097212814,1221,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-12,text,true,,5528,155,20,20,http://192.168.196.143:3000/title_basics?title=Firefox&page=1,1220,0,0
1718097213660,396,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,5308,164,20,20,http://192.168.196.143:3000/title_basics?title=Justice%20League&page=1,395,0,0
1718097213569,555,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,6859,158,20,20,http://192.168.196.143:3000/title_basics?title=Awakenings&page=1,553,0,0
1718097212069,2076,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,1023,213,20,20,http://192.168.196.143:3000/title_basics?title=The%20Number%20of%20People%20Needed%20to%20Support%20One%20Person&page=1,2076,0,0
1718097213801,376,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-13,text,true,,5899,160,20,20,http://192.168.196.143:3000/title_basics?title=Ghost%20Ship&page=1,375,0,0
1718097213841,342,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,6747,158,20,20,http://192.168.196.143:3000/title_basics?title=Metropolis&page=1,341,0,0
1718097213925,262,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,7268,155,20,20,http://192.168.196.143:3000/title_basics?title=Killers&page=1,260,0,0
1718097212064,2167,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-9,text,true,,1702,171,20,20,http://192.168.196.143:3000/title_basics?title=The%20Wandering%20Earth&page=1,2167,0,0
1718097212004,2234,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,2675,164,20,20,http://192.168.196.143:3000/title_basics?title=Blade:%20Trinity&page=1,2234,0,0
1718097212054,2188,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,1712,194,20,20,http://192.168.196.143:3000/title_basics?title=Dune%20II:%20The%20Building%20of%20a%20Dynasty&page=1,2188,0,0
1718097213537,803,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-19,text,true,,3165,167,20,20,"http://192.168.196.143:3000/title_basics?title=Long,%20Long%20Time&page=1",803,0,0
1718097212897,1453,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-7,text,true,,13522,166,20,20,http://192.168.196.143:3000/title_basics?title=The%20Untouchables&page=1,1449,0,0
1718097214340,272,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,6690,158,20,20,http://192.168.196.143:3000/title_basics?title=Metropolis&page=1,269,0,0
1718097214030,665,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,1180,174,20,20,http://192.168.196.143:3000/title_basics?title=Christmas%20on%20My%20Mind&page=1,665,0,0
1718097214618,210,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,6087,153,20,20,http://192.168.196.143:3000/title_basics?title=Metro&page=1,209,0,0
1718097214531,429,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,5930,168,20,20,http://192.168.196.143:3000/title_basics?title=Now%20You%20See%20Me&page=1,426,0,0
1718097214244,779,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,4834,173,20,20,http://192.168.196.143:3000/title_basics?title=Tammy%20and%20the%20T-Rex&page=1,778,0,0
1718097214460,601,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,5535,153,20,20,http://192.168.196.143:3000/title_basics?title=50/50&page=1,600,0,0
1718097212927,2136,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-20,text,true,,2114,170,20,20,http://192.168.196.143:3000/title_basics?title=A%20Dangerous%20Method&page=1,2136,0,0
1718097213110,2222,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,3259,186,20,20,"http://192.168.196.143:3000/title_basics?title=They%20Shoot%20Horses,%20Don't%20They?&page=1",2222,0,0
1718097213107,2270,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-11,text,true,,2963,168,20,20,http://192.168.196.143:3000/title_basics?title=The%20Painted%20Veil&page=1,2270,0,0
1718097214448,932,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-12,text,true,,7530,163,20,20,http://192.168.196.143:3000/title_basics?title=I%20Am%20Legend&page=1,930,0,0
1718097213292,2276,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,1144,164,20,20,http://192.168.196.143:3000/title_basics?title=We%20Are%20Boats&page=1,2276,0,0
1718097214746,885,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-19,text,true,,5993,162,20,20,http://192.168.196.143:3000/title_basics?title=Finding%20Nemo&page=1,885,0,0
1718097215429,253,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,6639,160,20,20,http://192.168.196.143:3000/title_basics?title=Home%20Alone&page=1,252,0,0
1718097215003,878,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,5151,177,20,20,http://192.168.196.143:3000/title_basics?title=Spider-Man:%20No%20Way%20Home&page=1,877,0,0
1718097214623,1262,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,6370,189,20,20,http://192.168.196.143:3000/title_basics?title=Ant-Man%20and%20the%20Wasp:%20Quantumania&page=1,1261,0,0
1718097215366,522,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,6070,168,20,20,http://192.168.196.143:3000/title_basics?title=No%20Time%20to%20Die&page=1,520,0,0
1718097214657,1251,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,1171,156,20,20,http://192.168.196.143:3000/title_basics?title=Rechange&page=1,1251,0,0
1718097213822,2169,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,1163,163,20,20,http://192.168.196.143:3000/title_basics?title=F.%20Emasculata&page=1,2169,0,0
1718097214595,1475,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-13,text,true,,5059,155,20,20,http://192.168.196.143:3000/title_basics?title=Firefox&page=1,1474,0,0
1718097214557,1561,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,5533,169,20,20,http://192.168.196.143:3000/title_basics?title=Good%20Will%20Hunting&page=1,1559,0,47
1718097214595,1521,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,5519,177,20,20,http://192.168.196.143:3000/title_basics?title=Spider-Man:%20No%20Way%20Home&page=1,1520,0,0
1718097215104,1068,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,5219,166,20,20,http://192.168.196.143:3000/title_basics?title=Arthur%20Christmas&page=1,1065,0,0
1718097215522,694,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-20,text,true,,10751,162,20,20,http://192.168.196.143:3000/title_basics?title=Black%20Mirror&page=1,689,0,0
1718097214746,1786,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-7,text,true,,1166,164,20,20,http://192.168.196.143:3000/title_basics?title=Abuzer%20Kadayif&page=1,1786,0,0
1718097214618,1914,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-9,text,true,,2299,156,20,20,http://192.168.196.143:3000/title_basics?title=eXistenZ&page=1,1914,0,46
1718097215484,1053,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,6609,174,20,20,http://192.168.196.143:3000/title_basics?title=Strangers%20on%20a%20Train&page=1,1052,0,0
1718097216576,379,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,4536,157,20,20,http://192.168.196.143:3000/title_basics?title=Blackpool&page=1,378,0,0
1718097216029,930,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-19,text,true,,6503,153,20,20,http://192.168.196.143:3000/title_basics?title=Gilda&page=1,928,0,0
1718097215792,1172,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-11,text,true,,6226,162,20,20,http://192.168.196.143:3000/title_basics?title=Breaking%20Bad&page=1,1170,0,0
1718097216279,690,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,5969,158,20,20,http://192.168.196.143:3000/title_basics?title=Antichrist&page=1,688,0,0
1718097215228,1779,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,3918,166,20,20,http://192.168.196.143:3000/title_basics?title=She's%20All%20That&page=1,1778,0,0
1718097215777,1338,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-12,text,true,,5187,153,20,20,http://192.168.196.143:3000/title_basics?title=Monos&page=1,1336,0,0
1718097216931,287,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,4428,163,20,20,http://192.168.196.143:3000/title_basics?title=Suicide%20Squad&page=1,285,0,0
1718097216615,716,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-20,text,true,,6056,162,20,20,http://192.168.196.143:3000/title_basics?title=Original%20Sin&page=1,715,0,0
1718097215727,1629,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,2984,159,20,20,http://192.168.196.143:3000/title_basics?title=WALL·E&page=1,1629,0,0
1718097216519,1118,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,6344,156,20,20,http://192.168.196.143:3000/title_basics?title=Southpaw&page=1,1117,0,0
1718097216286,1425,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,6345,156,20,20,http://192.168.196.143:3000/title_basics?title=Southpaw&page=1,1424,0,0
1718097216023,1772,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,6016,153,20,20,http://192.168.196.143:3000/title_basics?title=Tenet&page=1,1769,0,0
1718097216931,903,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-9,text,true,,1147,159,20,20,http://192.168.196.143:3000/title_basics?title=Black%20Wax&page=1,903,0,0
1718097216395,1585,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,5370,167,20,20,http://192.168.196.143:3000/title_basics?title=Avengers:%20Endgame&page=1,1584,0,0
1718097216954,1154,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-7,text,true,,1555,168,20,20,http://192.168.196.143:3000/title_basics?title=On%20Leather%20Wings&page=1,1154,0,0
1718097217762,384,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,6952,156,20,20,http://192.168.196.143:3000/title_basics?title=Impostor&page=1,381,0,0
1718097218024,171,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,5105,151,20,20,http://192.168.196.143:3000/title_basics?title=Ted&page=1,169,0,0
1718097218109,161,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,6849,151,20,20,http://192.168.196.143:3000/title_basics?title=Ted&page=1,160,0,0
1718097217356,947,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,5918,167,20,20,http://192.168.196.143:3000/title_basics?title=What%20Lies%20Ahead&page=1,946,0,0
1718097217361,971,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,4624,163,20,20,http://192.168.196.143:3000/title_basics?title=Becoming%20Jane&page=1,971,0,0
1718097216463,2096,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-13,text,true,,5542,163,20,20,http://192.168.196.143:3000/title_basics?title=I%20Am%20Legend&page=1,2095,0,0
1718097216311,2407,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,15314,168,20,20,http://192.168.196.143:3000/title_basics?title=Brooklyn%20Nine-Nine&page=1,2363,0,0
1718097216296,2560,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,1163,163,20,20,http://192.168.196.143:3000/title_basics?title=F.%20Emasculata&page=1,2560,0,0
1718097216524,2565,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,3817,161,20,20,http://192.168.196.143:3000/title_basics?title=Death%20Proof&page=1,2565,0,0
1718097218187,957,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,11880,166,20,20,http://192.168.196.143:3000/title_basics?title=The%20Untouchables&page=1,953,0,0
1718097218240,969,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-9,text,true,,6751,163,20,20,http://192.168.196.143:3000/title_basics?title=I%20Am%20Legend&page=1,968,0,0
1718097216077,3162,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,1819,166,20,20,http://192.168.196.143:3000/title_basics?title=Bicentennial%20Man&page=1,3162,0,0
1718097218528,801,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-7,text,true,,7242,164,20,20,http://192.168.196.143:3000/title_basics?title=Batman%20Forever&page=1,800,0,0
1718097218379,952,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,3783,174,20,20,http://192.168.196.143:3000/title_basics?title=Mission:%20Impossible%20II&page=1,951,0,0
1718097218965,587,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-13,text,true,,5374,153,20,20,http://192.168.196.143:3000/title_basics?title=Monos&page=1,586,0,0
1718097218719,904,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,5038,168,20,20,http://192.168.196.143:3000/title_basics?title=Ready%20Player%20One&page=1,903,0,0
1718097217367,2332,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-11,text,true,,1178,170,20,20,http://192.168.196.143:3000/title_basics?title=Lu%20Over%20the%20Wall&page=1,2332,0,0
1718097219261,591,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,4647,167,20,20,http://192.168.196.143:3000/title_basics?title=Avengers:%20Endgame&page=1,591,0,0
1718097218603,1275,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,6382,161,20,20,http://192.168.196.143:3000/title_basics?title=Cloud%20Atlas&page=1,1273,0,0
1718097217374,2505,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-19,text,true,,1198,197,20,20,http://192.168.196.143:3000/title_basics?title=I'll%20Wed%20You%20in%20the%20Golden%20Summertime&page=1,2505,0,0
1718097218667,1223,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,6382,161,20,20,http://192.168.196.143:3000/title_basics?title=Cloud%20Atlas&page=1,1222,0,0
1718097217416,2474,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,3081,178,20,20,http://192.168.196.143:3000/title_basics?title=Ma%20Rainey's%20Black%20Bottom&page=1,2469,0,0
1718097217528,2381,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-12,text,true,,1177,173,20,20,http://192.168.196.143:3000/title_basics?title=The%20House%20of%20Ghosts&page=1,2381,0,0
1718097219615,318,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-9,text,true,,6040,174,20,20,http://192.168.196.143:3000/title_basics?title=The%20Amazing%20Spider-Man&page=1,315,0,0
1718097219640,313,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,5652,152,20,20,http://192.168.196.143:3000/title_basics?title=Dune&page=1,312,0,0
1718097219128,844,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,1176,182,20,20,http://192.168.196.143:3000/title_basics?title=Day%207:%204:00%20p.m.-5:00%20p.m.&page=1,844,0,0
1718097219715,286,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,5543,158,20,20,http://192.168.196.143:3000/title_basics?title=Battleship&page=1,284,0,0
1718097217742,2318,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-20,text,true,,2166,197,20,20,http://192.168.196.143:3000/title_basics?title=The%20Santa%20Clause%203:%20The%20Escape%20Clause&page=1,2318,0,0
1718097218551,1547,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,5001,157,20,20,http://192.168.196.143:3000/title_basics?title=Alien%203&page=1,1546,0,0
1718097218695,1465,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,7111,166,20,20,http://192.168.196.143:3000/title_basics?title=Son%20of%20a%20Gun&page=1,1462,0,0
1718097217632,2501,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,4142,205,20,20,http://192.168.196.143:3000/title_basics?title=The%20Lord%20of%20the%20Rings:%20The%20Rings%20of%20Power&page=1,2501,0,0
1718097219715,407,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-7,text,true,,5854,152,20,20,http://192.168.196.143:3000/title_basics?title=Silo&page=1,402,0,0
1718097219500,726,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,4905,164,20,20,http://192.168.196.143:3000/title_basics?title=Gangster%20Squad&page=1,725,0,0
1718097220055,343,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,6380,188,20,20,http://192.168.196.143:3000/title_basics?title=Guardians%20of%20the%20Galaxy%20Vol.%202&page=1,340,0,0
1718097220286,184,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,11093,174,20,20,http://192.168.196.143:3000/title_basics?title=Beauty%20and%20the%20Beast&page=1,180,0,0
1718097220273,206,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,10193,174,20,20,http://192.168.196.143:3000/title_basics?title=Beauty%20and%20the%20Beast&page=1,202,0,0
1718097219556,959,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,1164,164,20,20,http://192.168.196.143:3000/title_basics?title=Abuzer%20Kadayif&page=1,959,0,0
1718097219939,613,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-13,text,true,,1175,173,20,20,http://192.168.196.143:3000/title_basics?title=The%20House%20of%20Ghosts&page=1,613,0,0
1718097220569,267,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-7,text,true,,6092,163,20,20,http://192.168.196.143:3000/title_basics?title=The%20Interview&page=1,264,0,0
1718097220258,907,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,3782,174,20,20,http://192.168.196.143:3000/title_basics?title=Mission:%20Impossible%20II&page=1,907,0,0
1718097220352,1008,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,6155,156,20,20,http://192.168.196.143:3000/title_basics?title=Violetta&page=1,1006,0,0
1718097220306,1136,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,6716,173,20,20,http://192.168.196.143:3000/title_basics?title=Season%20of%20the%20Witch&page=1,1135,0,0
1718097220495,951,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,985,181,20,20,http://192.168.196.143:3000/title_basics?title=Michael%20Crawford%20in%20Concert&page=1,951,0,0
1718097220401,1176,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,6688,158,20,20,http://192.168.196.143:3000/title_basics?title=The%20Link&page=1,1175,0,44
1718097220280,1327,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-19,text,true,,6018,158,20,20,http://192.168.196.143:3000/title_basics?title=Diabolique&page=1,1326,0,0
1718097220336,1277,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-9,text,true,,7078,171,20,20,http://192.168.196.143:3000/title_basics?title=New%20York%20Undercover&page=1,1274,0,0
1718097220462,1372,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-20,text,true,,1181,174,20,20,http://192.168.196.143:3000/title_basics?title=Christmas%20on%20My%20Mind&page=1,1372,0,0
1718097221593,281,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,4630,158,20,20,http://192.168.196.143:3000/title_basics?title=Battleship&page=1,280,0,0
1718097221237,833,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-7,text,true,,6700,158,20,20,http://192.168.196.143:3000/title_basics?title=Goodfellas&page=1,830,0,0
1718097221844,305,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,6172,155,20,20,http://192.168.196.143:3000/title_basics?title=Sundown&page=1,304,0,0
1718097222010,190,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-9,text,true,,7210,160,20,20,http://192.168.196.143:3000/title_basics?title=Last%20Night&page=1,183,0,0
1718097221970,230,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,5768,167,20,20,http://192.168.196.143:3000/title_basics?title=Game%20of%20Thrones&page=1,230,0,0
1718097220572,1704,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,7469,165,20,20,http://192.168.196.143:3000/title_basics?title=The%20Illusionist&page=1,1700,0,0
1718097220813,1469,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,5788,187,20,20,http://192.168.196.143:3000/title_basics?title=Spider-Man:%20Into%20the%20Spider-Verse&page=1,1468,0,0
1718097220579,1807,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,6586,170,20,20,http://192.168.196.143:3000/title_basics?title=The%20Usual%20Suspects&page=1,1805,0,0
1718097220105,2309,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-11,text,true,,3571,161,20,20,http://192.168.196.143:3000/title_basics?title=Mood%20Indigo&page=1,2309,0,0
